PLAYER_NAME,MIN,POINTS,REBOUNDS,ASSISTS,STEALS,BLOCKS,USG_PCT,MINUTES_5GAME_AVG,POINTS_5GAME_AVG,REBOUNDS_5GAME_AVG,ASSISTS_5GAME_AVG,STEALS_5GAME_AVG,BLOCKS_5GAME_AVG,OPP_TEAM,COURT,BTB,TEAM_E_OFF_RATING,TEAM_E_DEF_RATING,TEAM_E_PACE,OPP_E_OFF_RATING,OPP_E_DEF_RATING,OPP_E_PACE
Delon Wright,28,11,3,4,4,1,17.86,,,,,,,TOR,Home,False,111.7,109.5,98.5,109.8,115.8,101.8
Delon Wright,19,7,2,5,2,0,21.05,,,,,,,TOR,Home,False,111.7,109.5,98.5,109.8,115.8,101.8
Delon Wright,21,7,2,2,0,0,19.05,,,,,,,ATL,Away,False,111.7,109.5,98.5,114.0,116.7,102.6
Delon Wright,21,9,1,4,4,1,28.57,,,,,,,WAS,Away,False,111.7,109.5,98.5,108.3,116.8,104.9
Delon Wright,21,5,0,1,2,0,9.52,22.0,7.8,1.6,3.2,2.4,0.4,POR,Home,False,111.7,109.5,98.5,105.0,114.5,100.0
Delon Wright,16,0,3,3,0,0,0.0,19.6,5.6,1.6,3.0,1.6,0.2,GSW,Home,False,111.7,109.5,98.5,114.7,112.4,101.8
Delon Wright,30,8,4,1,0,0,10.0,21.8,5.8,2.0,2.2,1.2,0.2,CLE,Home,False,111.7,109.5,98.5,112.8,109.9,99.5
Delon Wright,22,5,1,3,1,0,13.64,22.0,5.4,1.8,2.4,1.4,0.2,NOP,Home,False,111.7,109.5,98.5,115.0,110.1,100.2
Delon Wright,15,2,2,1,0,0,13.33,20.8,4.0,2.0,1.8,0.6,0.0,CLE,Away,False,111.7,109.5,98.5,112.8,109.9,99.5
Delon Wright,16,1,2,4,1,0,6.25,19.8,3.2,2.4,2.4,0.4,0.0,PHI,Away,True,111.7,109.5,98.5,113.8,111.0,100.1
Delon Wright,21,6,3,0,2,0,14.29,20.8,4.4,2.4,1.8,0.8,0.0,DET,Away,False,111.7,109.5,98.5,107.2,116.0,102.2
Delon Wright,3,0,0,0,0,0,0.0,15.4,2.8,1.6,1.6,0.8,0.0,DEN,Away,False,111.7,109.5,98.5,115.6,110.5,99.1
Delon Wright,17,2,2,4,1,0,5.88,14.4,2.2,1.8,1.8,0.8,0.0,POR,Away,True,111.7,109.5,98.5,105.0,114.5,100.0
Delon Wright,35,13,2,5,2,1,22.86,18.4,4.4,1.8,2.6,1.2,0.2,SAC,Away,False,111.7,109.5,98.5,113.8,112.9,101.1
Delon Wright,3,0,0,0,0,0,33.33,15.8,4.2,1.4,1.8,1.0,0.2,NOP,Away,False,108.3,116.8,104.9,115.0,110.1,100.2
Delon Wright,5,2,1,1,0,0,20.0,12.6,3.4,1.0,2.0,0.6,0.2,DAL,Away,False,108.3,116.8,104.9,115.2,112.6,102.4
Delon Wright,7,4,2,4,1,1,42.86,13.4,4.2,1.4,2.8,0.8,0.4,PHI,Home,True,108.3,116.8,104.9,113.8,111.0,100.1
Delon Wright,4,0,0,0,0,0,0.0,10.8,3.8,1.0,2.0,0.6,0.4,BOS,Away,False,108.3,116.8,104.9,120.2,109.0,99.5
Delon Wright,13,5,1,0,2,0,15.38,6.4,2.2,0.8,1.0,0.6,0.2,CLE,Home,False,108.3,116.8,104.9,112.8,109.9,99.5
Delon Wright,13,2,1,2,1,0,7.69,8.4,2.6,1.0,1.4,0.8,0.2,PHX,Home,False,108.3,116.8,104.9,114.9,111.5,100.8
Delon Wright,6,3,2,1,0,1,16.67,8.6,2.8,1.2,1.4,0.8,0.4,MIA,Home,False,108.3,116.8,104.9,111.7,109.5,98.5
Delon Wright,14,4,0,0,0,0,14.29,10.0,2.8,0.8,0.6,0.6,0.2,LAC,Home,False,108.3,116.8,104.9,116.1,112.3,99.7
Delon Wright,9,5,2,1,0,0,22.22,11.0,3.8,1.2,0.8,0.6,0.2,SAS,Away,False,108.3,116.8,104.9,107.5,113.8,103.5
Delon Wright,11,2,2,3,1,0,9.09,10.6,3.2,1.4,1.4,0.4,0.2,DET,Away,False,108.3,116.8,104.9,107.2,116.0,102.2
Delon Wright,5,0,1,1,0,0,0.0,9.0,2.8,1.4,1.2,0.2,0.2,UTA,Home,True,108.3,116.8,104.9,112.0,117.7,102.2
Delon Wright,9,4,0,3,0,0,22.22,9.6,3.0,1.0,1.6,0.2,0.0,MIN,Home,False,108.3,116.8,104.9,113.1,106.2,99.5
Delon Wright,17,6,2,0,1,1,17.65,10.2,3.4,1.4,1.6,0.4,0.2,DEN,Home,True,108.3,116.8,104.9,115.6,110.5,99.1
Delon Wright,20,6,4,4,3,1,20.0,12.4,3.6,1.8,2.2,1.0,0.4,SAS,Home,False,108.3,116.8,104.9,107.5,113.8,103.5
Delon Wright,11,5,2,1,1,0,27.27,12.4,4.2,1.8,1.8,1.0,0.4,NYK,Away,False,108.3,116.8,104.9,114.1,111.2,97.8
Delon Wright,16,5,1,4,1,0,12.5,14.6,5.2,1.8,2.4,1.2,0.4,DET,Home,False,108.3,116.8,104.9,107.2,116.0,102.2
Delon Wright,22,8,2,4,2,1,13.64,17.2,6.0,2.2,2.6,1.6,0.6,ATL,Away,False,108.3,116.8,104.9,114.0,116.7,102.6
Delon Wright,14,3,1,2,0,0,14.29,16.6,5.4,2.0,3.0,1.4,0.4,IND,Away,False,108.3,116.8,104.9,117.9,115.5,104.2
Delon Wright,17,7,1,2,0,0,17.65,16.0,5.6,1.4,2.6,0.8,0.2,OKC,Home,False,108.3,116.8,104.9,117.0,109.1,102.3
Delon Wright,17,2,3,3,0,0,5.88,17.2,5.0,1.6,3.0,0.6,0.2,NYK,Home,True,108.3,116.8,104.9,114.1,111.2,97.8
Delon Wright,16,7,2,2,5,0,25.0,17.2,5.4,1.8,2.6,1.4,0.2,CLE,Away,False,108.3,116.8,104.9,112.8,109.9,99.5
Delon Wright,18,0,2,4,1,1,5.56,16.4,3.8,1.8,2.6,1.2,0.2,CLE,Away,False,108.3,116.8,104.9,112.8,109.9,99.5
Delon Wright,18,3,0,2,0,0,22.22,17.2,3.8,1.6,2.6,1.2,0.2,ATL,Home,False,108.3,116.8,104.9,114.0,116.7,102.6
Delon Wright,17,4,3,2,2,1,11.76,17.2,3.2,2.0,2.6,1.6,0.4,BKN,Home,False,108.3,116.8,104.9,110.4,113.1,99.4
Delon Wright,13,7,4,1,1,0,46.15,16.4,4.2,2.2,2.2,1.8,0.4,ORL,Home,False,108.3,116.8,104.9,110.6,108.6,99.4
Delon Wright,14,4,2,6,1,0,21.43,16.0,3.6,2.2,3.0,1.0,0.4,CHA,Home,False,108.3,116.8,104.9,107.1,117.0,99.4
Delon Wright,26,18,3,3,4,0,50.0,17.6,7.2,2.4,2.8,1.6,0.2,CHA,Away,False,108.3,116.8,104.9,107.1,117.0,99.4
Delon Wright,5,4,0,0,0,0,40.0,15.0,7.4,2.4,2.4,1.6,0.2,PHI,Away,False,108.3,116.8,104.9,113.8,111.0,100.1
Delon Wright,17,0,2,2,1,0,11.76,15.0,6.6,2.2,2.4,1.4,0.0,MIA,Away,False,108.3,116.8,104.9,111.7,109.5,98.5
Delon Wright,22,3,3,9,2,0,4.55,16.8,5.8,2.0,4.0,1.6,0.0,ATL,Away,False,108.3,116.8,104.9,114.0,116.7,102.6
Delon Wright,12,1,2,2,0,0,8.33,16.4,5.2,2.0,3.2,1.4,0.0,BOS,Home,False,108.3,116.8,104.9,120.2,109.0,99.5
Delon Wright,20,2,2,7,2,1,15.0,15.2,2.0,1.8,4.0,1.0,0.2,MEM,Home,False,108.3,116.8,104.9,104.2,111.7,100.7
Delon Wright,25,8,6,6,3,0,16.0,19.2,2.8,3.0,5.2,1.6,0.2,IND,Away,False,108.3,116.8,104.9,117.9,115.5,104.2
Trae Young,32,12,3,12,0,0,46.88,,,,,,,IND,Away,False,114.0,116.7,102.6,117.9,115.5,104.2
Trae Young,27,19,2,7,1,0,44.44,,,,,,,MIN,Away,False,114.0,116.7,102.6,113.1,106.2,99.5
Trae Young,21,14,4,11,1,0,57.14,,,,,,,CHA,Home,False,114.0,116.7,102.6,107.1,117.0,99.4
Trae Young,35,11,3,7,0,0,25.71,,,,,,,TOR,Home,False,114.0,116.7,102.6,109.8,115.8,101.8
Trae Young,34,12,2,12,0,0,29.41,29.8,13.6,2.8,9.8,0.4,0.0,CHA,Away,False,114.0,116.7,102.6,107.1,117.0,99.4
Trae Young,36,19,3,14,0,0,44.44,30.6,15.0,2.8,10.2,0.4,0.0,CHI,Home,False,114.0,116.7,102.6,112.4,113.2,98.6
Trae Young,33,18,4,8,2,1,42.42,31.8,14.8,3.2,10.4,0.6,0.2,HOU,Home,True,114.0,116.7,102.6,111.5,110.7,101.5
Trae Young,40,37,1,12,1,0,72.5,35.6,19.4,2.6,10.6,0.6,0.2,PHI,Away,False,114.0,116.7,102.6,113.8,111.0,100.1
Trae Young,38,20,2,10,1,0,36.84,36.2,21.2,2.4,11.2,0.8,0.2,BOS,Away,False,114.0,116.7,102.6,120.2,109.0,99.5
Trae Young,36,25,2,12,2,0,52.78,36.6,23.8,2.4,11.2,1.2,0.2,LAC,Home,False,114.0,116.7,102.6,116.1,112.3,99.7
Trae Young,42,35,0,6,1,0,45.24,37.8,27.0,1.8,9.6,1.4,0.2,GSW,Home,True,114.0,116.7,102.6,114.7,112.4,101.8
Trae Young,42,32,1,15,3,1,47.62,39.6,29.8,1.2,11.0,1.6,0.2,PHX,Home,False,114.0,116.7,102.6,114.9,111.5,100.8
Trae Young,34,26,2,13,1,0,47.06,38.4,27.6,1.4,11.2,1.6,0.2,LAL,Home,False,114.0,116.7,102.6,113.6,112.7,103.1
Trae Young,42,30,2,12,2,0,59.52,39.2,29.6,1.4,11.6,1.8,0.2,TOR,Home,False,114.0,116.7,102.6,109.8,115.8,101.8
Trae Young,33,30,1,11,3,0,63.64,38.6,30.6,1.2,11.4,2.0,0.2,DAL,Home,False,114.0,116.7,102.6,115.2,112.6,102.4
Trae Young,28,15,1,5,0,0,35.71,35.8,26.6,1.4,11.2,1.8,0.2,CLE,Home,False,114.0,116.7,102.6,112.8,109.9,99.5
Trae Young,39,18,3,12,1,0,51.28,35.2,23.8,1.8,10.6,1.4,0.0,ORL,Home,False,114.0,116.7,102.6,110.6,108.6,99.4
Trae Young,38,36,6,13,1,1,57.89,36.0,25.8,2.6,10.6,1.4,0.2,SAS,Home,False,114.0,116.7,102.6,107.5,113.8,103.5
Trae Young,36,21,2,10,1,1,38.89,34.8,24.0,2.6,10.2,1.2,0.4,WAS,Home,True,114.0,116.7,102.6,108.3,116.8,104.9
Trae Young,30,13,3,6,2,0,40.0,34.2,20.6,3.0,9.2,1.0,0.4,IND,Home,False,114.0,116.7,102.6,117.9,115.5,104.2
Trae Young,43,28,1,11,1,1,55.81,37.2,23.2,3.0,10.4,1.2,0.6,PHI,Home,False,114.0,116.7,102.6,113.8,111.0,100.1
Trae Young,42,31,4,9,1,1,54.76,37.8,25.8,3.2,9.8,1.2,0.8,ORL,Away,False,114.0,116.7,102.6,110.6,108.6,99.4
Trae Young,28,13,2,6,2,0,39.29,35.8,21.2,2.4,8.4,1.4,0.6,IND,Away,False,114.0,116.7,102.6,117.9,115.5,104.2
Trae Young,34,24,4,11,2,0,64.71,35.4,21.8,2.8,8.6,1.6,0.4,OKC,Home,False,114.0,116.7,102.6,117.0,109.1,102.3
Trae Young,40,40,3,13,3,0,75.0,37.4,27.2,2.8,10.0,1.8,0.4,WAS,Away,False,114.0,116.7,102.6,108.3,116.8,104.9
Trae Young,38,24,3,9,4,0,47.37,36.4,26.4,3.2,9.6,2.4,0.2,SAC,Home,False,114.0,116.7,102.6,113.8,112.9,101.1
Trae Young,40,21,2,13,1,0,45.0,36.0,24.4,2.8,10.4,2.4,0.0,CHI,Away,False,114.0,116.7,102.6,112.4,113.2,98.6
Trae Young,41,30,5,13,1,1,43.9,38.6,27.8,3.4,11.8,2.2,0.2,MEM,Home,True,114.0,116.7,102.6,104.2,111.7,100.7
Trae Young,40,30,3,13,2,0,47.5,39.8,29.0,3.2,12.2,2.2,0.2,MIA,Away,False,114.0,116.7,102.6,111.7,109.5,98.5
Trae Young,36,30,4,14,1,0,52.78,39.0,27.0,3.4,12.4,1.8,0.2,HOU,Away,False,114.0,116.7,102.6,111.5,110.7,101.5
Trae Young,38,31,4,15,0,0,63.16,39.0,28.4,3.6,13.6,1.0,0.2,DET,Home,False,114.0,116.7,102.6,107.2,116.0,102.2
Trae Young,38,35,4,10,0,1,57.89,38.6,31.2,4.0,13.0,0.8,0.4,CLE,Away,True,114.0,116.7,102.6,112.8,109.9,99.5
Trae Young,36,38,5,11,1,0,66.67,37.6,32.8,4.0,12.6,0.8,0.2,TOR,Away,False,114.0,116.7,102.6,109.8,115.8,101.8
Trae Young,39,35,4,17,0,1,58.97,37.4,33.8,4.2,13.4,0.4,0.4,TOR,Away,False,114.0,116.7,102.6,109.8,115.8,101.8
Trae Young,26,19,1,9,1,0,65.38,35.4,31.6,3.6,12.4,0.4,0.4,DEN,Home,False,114.0,116.7,102.6,115.6,110.5,99.1
Trae Young,37,30,1,9,0,2,56.76,35.2,31.4,3.0,11.2,0.4,0.8,BKN,Home,False,114.0,116.7,102.6,110.4,113.1,99.4
Trae Young,37,32,2,12,2,0,48.65,35.0,30.8,2.6,11.6,0.8,0.6,MIL,Away,False,114.0,116.7,102.6,116.0,112.8,102.2
Trae Young,40,45,4,14,2,0,75.0,35.8,32.2,2.4,12.2,1.0,0.6,SAS,Away,False,114.0,116.7,102.6,107.5,113.8,103.5
Trae Young,32,13,1,10,1,0,34.38,34.4,27.8,1.8,10.8,1.2,0.4,CLE,Away,False,114.0,116.7,102.6,112.8,109.9,99.5
Trae Young,37,33,5,7,0,0,54.05,36.6,30.6,2.6,10.4,1.0,0.4,BOS,Away,True,114.0,116.7,102.6,120.2,109.0,99.5
Trae Young,30,26,6,10,2,0,46.67,35.2,29.8,3.6,10.6,1.4,0.0,WAS,Away,False,114.0,116.7,102.6,108.3,116.8,104.9
Trae Young,40,43,4,9,2,0,67.5,35.8,32.0,4.0,10.0,1.4,0.0,BKN,Home,True,114.0,116.7,102.6,110.4,113.1,99.4
Trae Young,39,38,1,8,3,0,58.97,35.6,30.6,3.4,8.8,1.6,0.0,IND,Home,False,114.0,116.7,102.6,117.9,115.5,104.2
Trae Young,37,22,2,13,1,0,51.35,36.6,32.4,3.6,9.4,1.6,0.0,PHI,Home,False,114.0,116.7,102.6,113.8,111.0,100.1
Trae Young,34,15,1,17,2,0,41.18,36.0,28.8,2.8,11.4,2.0,0.0,NYK,Home,False,114.0,116.7,102.6,114.1,111.2,97.8
Trae Young,38,27,2,11,1,0,57.89,37.6,29.0,2.0,11.6,1.8,0.0,MIA,Home,False,114.0,116.7,102.6,111.7,109.5,98.5
Trae Young,34,41,4,8,3,0,79.41,36.4,28.6,2.0,11.4,2.0,0.0,ORL,Away,False,114.0,116.7,102.6,110.6,108.6,99.4
Trae Young,36,22,4,11,1,0,63.89,35.8,25.4,2.6,12.0,1.6,0.0,OKC,Away,False,114.0,116.7,102.6,117.0,109.1,102.3
Trae Young,39,22,5,12,1,0,43.59,36.2,25.4,3.2,11.8,1.6,0.0,NOP,Away,False,114.0,116.7,102.6,115.0,110.1,100.2
Trae Young,35,23,3,10,2,0,51.43,36.4,27.0,3.6,10.4,1.6,0.0,WAS,Home,False,114.0,116.7,102.6,108.3,116.8,104.9
Trae Young,35,24,1,8,1,0,42.86,35.8,26.4,3.4,9.8,1.6,0.0,MIN,Home,True,114.0,116.7,102.6,113.1,106.2,99.5
Trae Young,32,20,3,11,1,0,46.88,35.4,22.2,3.2,10.4,1.2,0.0,MIL,Away,False,114.0,116.7,102.6,116.0,112.8,102.2
Trae Young,35,18,3,12,3,0,51.43,35.2,21.4,3.0,10.6,1.6,0.0,NYK,Home,False,114.0,116.7,102.6,114.1,111.2,97.8
Trae Young,36,23,1,9,1,0,63.89,34.6,21.6,2.2,10.0,1.6,0.0,CHA,Away,False,114.0,116.7,102.6,107.1,117.0,99.4
Ivica Zubac,10,10,2,0,0,1,50.0,,,,,,,UTA,Home,False,116.1,112.3,99.7,112.0,117.7,102.2
Ivica Zubac,28,17,13,2,0,2,42.86,,,,,,,PHX,Away,False,116.1,112.3,99.7,114.9,111.5,100.8
Ivica Zubac,27,14,11,1,0,0,37.04,,,,,,,CLE,Home,False,116.1,112.3,99.7,112.8,109.9,99.5
Ivica Zubac,24,12,10,2,1,3,29.17,,,,,,,UTA,Home,True,116.1,112.3,99.7,112.0,117.7,102.2
Ivica Zubac,35,14,15,1,1,0,28.57,24.8,13.4,10.2,1.2,0.4,1.2,DEN,Home,False,116.1,112.3,99.7,115.6,110.5,99.1
Ivica Zubac,29,10,11,3,1,1,17.24,28.6,13.4,12.0,1.8,0.6,1.2,SAC,Away,False,116.1,112.3,99.7,113.8,112.9,101.1
Ivica Zubac,33,24,12,1,0,3,57.58,29.6,14.8,11.8,1.6,0.6,1.4,CHA,Away,False,116.1,112.3,99.7,107.1,117.0,99.4
Ivica Zubac,35,14,9,2,0,1,22.86,31.2,14.8,11.4,1.8,0.6,1.6,ORL,Away,False,116.1,112.3,99.7,110.6,108.6,99.4
Ivica Zubac,27,11,4,0,1,1,22.22,31.8,14.6,10.2,1.4,0.6,1.2,PHI,Away,False,116.1,112.3,99.7,113.8,111.0,100.1
Ivica Zubac,24,9,11,2,0,0,20.83,29.6,13.6,9.4,1.6,0.4,1.2,IND,Home,True,116.1,112.3,99.7,117.9,115.5,104.2
Ivica Zubac,29,13,10,2,0,4,27.59,29.6,14.2,9.2,1.4,0.2,1.8,PHI,Home,False,116.1,112.3,99.7,113.8,111.0,100.1
Ivica Zubac,18,6,8,0,1,1,33.33,26.6,10.6,8.4,1.2,0.4,1.4,POR,Away,False,116.1,112.3,99.7,105.0,114.5,100.0
Ivica Zubac,24,14,9,2,4,2,33.33,24.4,10.6,8.4,1.2,1.2,1.6,POR,Away,False,116.1,112.3,99.7,105.0,114.5,100.0
Ivica Zubac,23,6,6,1,0,1,26.09,23.6,9.6,8.8,1.4,1.0,1.6,ATL,Home,False,116.1,112.3,99.7,114.0,116.7,102.6
